"id","time","sender","name","content"
"141","2022-05-10 01:42:13","819980692","first_name","խնդրեմ, հաջողություն"
"142","2022-05-10 01:42:17","819980692","first_name","խնդրեմ, հաջողություն"
"143","2022-05-10 11:46:34","819980692","first_name","խնդրեմ, հաջողություն"
"144","2022-05-10 11:46:47","819980692","first_name","խնդրեմ, հաջողություն"
"145","2022-05-10 11:48:36","584766943","first_name","/start"
"146","2022-05-10 11:48:41","584766943","first_name","Օկ"
"147","2022-05-10 11:48:59","584766943","first_name","/start"
"148","2022-05-10 11:49:00","584766943","first_name","Օկ"
"149","2022-05-10 11:49:18","584766943","first_name","երեխան"
"150","2022-05-10 11:49:22","584766943","first_name","ախպեր"
"151","2022-05-10 11:49:26","584766943","first_name","ախպոր"
"152","2022-05-10 11:49:27","584766943","first_name","ապերիկ"
"153","2022-05-10 11:49:29","584766943","first_name","ախպերիկ"
"154","2022-05-10 11:49:34","584766943","first_name","Պատմվածք"
"155","2022-05-10 11:49:36","584766943","first_name","Առակ"
"156","2022-05-10 11:49:37","584766943","first_name","Վեպ"
"157","2022-05-10 11:49:41","584766943","first_name","Հեքիաթ"
"158","2022-05-10 11:49:57","584766943","first_name","Թանկ"
"159","2022-05-10 11:49:59","584766943","first_name","Գրա"
"160","2022-05-10 11:50:00","584766943","first_name","News"
"161","2022-05-10 11:50:03","584766943","first_name","ageddon"
"162","2022-05-10 11:50:07","584766943","first_name","Դողը"
"163","2022-05-10 11:50:10","584766943","first_name","Գիշեր"
"164","2022-05-10 11:50:12","584766943","first_name","Դատարկ"
"165","2022-05-10 11:50:17","584766943","first_name","Թափանցիկ"
"166","2022-05-10 11:50:20","584766943","first_name","Օկ"
"167","2022-05-10 11:50:26","584766943","first_name","Հողի դողը"
"168","2022-05-10 11:50:30","819980692","first_name","reset: 172"
"169","2022-05-10 11:50:32","584766943","first_name","Ալիբի"
"170","2022-05-10 11:50:37","819980692","first_name","Օկ"
"171","2022-05-10 11:50:44","584766943","first_name","Գրամեքենան"
"172","2022-05-10 11:50:48","584766943","first_name","Գիր-ղուշ"
"173","2022-05-10 11:50:51","584766943","first_name","Տժվժիկ"
"174","2022-05-10 11:50:57","584766943","first_name","Անմոռանալի սովետ"
"175","2022-05-10 11:50:58","584766943","first_name","Բուք, երգը, երեխան"
"176","2022-05-10 11:51:02","584766943","first_name","Երրորդ…մաս"
"177","2022-05-10 11:51:05","584766943","first_name","Վագոնից թռչելու ժամանակը"
"178","2022-05-10 11:51:10","584766943","first_name","ARMageddon"
"179","2022-05-10 11:52:23","819980692","first_name","/start"
"180","2022-05-13 04:25:48","988545863","first_name","/start"
"181","2022-05-13 04:28:35","993903016","first_name","reset: 172"
"182","2022-05-13 04:28:46","993903016","first_name","Hello"
"183","2022-05-13 04:31:58","599297304","first_name","/start"
"184","2022-05-13 04:31:58","633611839","first_name","/start"
"185","2022-05-13 04:32:01","599297304","first_name","Օկ"
"186","2022-05-13 04:32:01","674463487","first_name","/start"
"187","2022-05-13 04:32:04","599297304","first_name","Օկ"
"188","2022-05-13 04:32:08","584766943","first_name","/start"
"189","2022-05-13 04:32:09","674463487","first_name","Օկ"
"190","2022-05-13 04:32:17","584766943","first_name","Վագոնից թռչելու ժամանակը"
"191","2022-05-13 04:32:18","674463487","first_name","Օկ"
"192","2022-05-13 04:32:18","633611839","first_name","Օկ"
"193","2022-05-13 04:32:19","5128283886","first_name","/start"
"194","2022-05-13 04:32:20","917625076","first_name","/start"
"195","2022-05-13 04:32:21","988545863","first_name","Օկ"
"196","2022-05-13 04:32:22","584766943","first_name","Ալիբի"
"197","2022-05-13 04:32:23","5128283886","first_name","Օկ"
"198","2022-05-13 04:32:25","978403591","first_name","/start"
"199","2022-05-13 04:32:27","599297304","first_name","գիրքը"
"200","2022-05-13 04:32:27","416189469","first_name","/start"
"201","2022-05-13 04:32:28","917625076","first_name","Օկ"
"202","2022-05-13 04:32:29","584766943","first_name","Երրորդ․․․ մաս"
"203","2022-05-13 04:32:31","416189469","first_name","Օկ"
"204","2022-05-13 04:32:32","599297304","first_name","փոքրիկը"
"205","2022-05-13 04:32:33","978403591","first_name","Օկ"
"206","2022-05-13 04:32:33","5128283886","first_name","Օկ"
"207","2022-05-13 04:32:34","599297304","first_name","մայրը"
"208","2022-05-13 04:32:34","416189469","first_name","Օկ"
"209","2022-05-13 04:32:34","5128283886","first_name","Օկ"
"210","2022-05-13 04:32:36","988545863","first_name","Օկ"
"211","2022-05-13 04:32:36","599297304","first_name","երեխան"
"212","2022-05-13 04:32:39","416189469","first_name","երեխան"
"213","2022-05-13 04:32:42","978403591","first_name","Օկ"
"214","2022-05-13 04:32:43","917625076","first_name","Օկ"
"215","2022-05-13 04:32:43","988545863","first_name","երեխան"
"216","2022-05-13 04:32:43","416189469","first_name","ախպերիկ"
"217","2022-05-13 04:32:44","599297304","first_name","ապերիկ"
"218","2022-05-13 04:32:45","1201660068","first_name","/start"
"219","2022-05-13 04:32:46","1201660068","first_name","Օկ"
"220","2022-05-13 04:32:47","988545863","first_name","ախպերիկ"
"221","2022-05-13 04:32:47","1201660068","first_name","Օկ"
"222","2022-05-13 04:32:47","416189469","first_name","Հեքիաթ"
"223","2022-05-13 04:32:47","5128283886","first_name","Օկ"
"224","2022-05-13 04:32:47","5128283886","first_name","Օկ"
"225","2022-05-13 04:32:49","633611839","first_name","Օկ"
"226","2022-05-13 04:32:50","988545863","first_name","Հեքիաթ"
"227","2022-05-13 04:32:50","416189469","first_name","Գրա"
"228","2022-05-13 04:32:51","917625076","first_name","երեխան"
"229","2022-05-13 04:32:51","599297304","first_name","ախպերիկ"
"230","2022-05-13 04:32:55","988545863","first_name","Գրա"
"231","2022-05-13 04:32:55","599297304","first_name","Հեքիաթ"
"232","2022-05-13 04:32:57","978403591","first_name","երեխան"
"233","2022-05-13 04:32:58","988545863","first_name","ageddon"
"234","2022-05-13 04:32:59","1201660068","first_name","գիրքը"
"235","2022-05-13 04:33:00","1201660068","first_name","երեխան"
"236","2022-05-13 04:33:00","416189469","first_name","ageddon"
"237","2022-05-13 04:33:01","988545863","first_name","Դողը"
"238","2022-05-13 04:33:01","416189469","first_name","ageddon"
"239","2022-05-13 04:33:01","917625076","first_name","ախպերիկ"
"240","2022-05-13 04:33:01","564563806","first_name","/start"
"241","2022-05-13 04:33:18","1201660068","first_name","ախպերիկ"
"242","2022-05-13 04:33:19","1201660068","first_name","ախպերիկ"
"243","2022-05-13 04:33:19","1201660068","first_name","ախպեր"
"244","2022-05-13 04:33:20","599297304","first_name","Գրա"
"245","2022-05-13 04:33:20","1201660068","first_name","ապերիկ"
"246","2022-05-13 04:33:20","1201660068","first_name","Վեպ"
"247","2022-05-13 04:33:21","674463487","first_name","մայրը"
"248","2022-05-13 04:33:21","978403591","first_name","ապերիկ"
"249","2022-05-13 04:33:22","674463487","first_name","գիրքը"
"250","2022-05-13 04:33:22","917625076","first_name","Առակ"
"251","2022-05-13 04:33:22","978403591","first_name","ախպերիկ"
"252","2022-05-13 04:33:22","674463487","first_name","երեխան"
"253","2022-05-13 04:33:22","988545863","first_name","Գիշեր"
