"time","sender","name","content"
"2021-12-07 13:44:30","993903016","Mher",">>"
"2021-12-07 13:44:35","993903016","Mher",">>"
"2021-12-07 13:44:45","993903016","Mher",">>"
"2021-12-07 13:45:01","993903016","Mher",">>"
"2021-12-07 13:45:14","993903016","Mher",">>"
"2021-12-07 13:45:26","993903016","Mher",">>"
"2021-12-07 13:45:39","993903016","Mher",">>"
"2021-12-07 13:46:04","993903016","Mher",">>"
"2021-12-07 13:46:09","993903016","Mher",">>"
"2021-12-07 13:46:28","993903016","Mher",">>"
"2021-12-07 13:46:40","993903016","Mher",">>"
"2021-12-07 13:46:48","993903016","Mher",">>"
"2021-12-07 13:47:01","993903016","Mher",">>"
"2021-12-07 13:47:21","993903016","Mher",">>"
"2021-12-07 13:47:40","993903016","Mher",">>"
"2021-12-07 13:47:53","993903016","Mher",">>"
"2021-12-07 13:48:32","993903016","Mher",">>"
"2021-12-07 13:48:39","993903016","Mher",">>"
"2021-12-07 13:50:27","604428160","Aram","/start"
"2021-12-07 13:50:32","604428160","Aram",">>"
"2021-12-07 13:50:46","993903016","Mher","A"
"2021-12-07 13:53:03","604428160","Aram","I'm writing something"
"2021-12-07 13:53:17","604428160","Aram","No"
"2021-12-07 13:53:17","993903016","Mher","reset: 172"
"2021-12-07 13:53:19","993903016","Mher",">>"
"2021-12-07 13:53:20","604428160","Aram","Yes?"
"2021-12-07 13:53:33","604428160","Aram","Hot dog, is that you?"
"2021-12-07 13:54:40","604428160","Aram",">>"
"2021-12-07 13:57:06","1133490872","Hrachya","/start"
"2021-12-07 13:57:10","1133490872","Hrachya",">>"
"2021-12-07 13:57:15","1133490872","Hrachya",">>"
"2021-12-07 13:57:18","1133490872","Hrachya",">>"
"2021-12-07 13:57:19","1133490872","Hrachya",">>"
"2021-12-07 13:57:22","1133490872","Hrachya",">>"
"2021-12-07 13:57:24","1133490872","Hrachya",">>"
"2021-12-07 13:57:26","1133490872","Hrachya",">>"
"2021-12-07 13:57:27","1133490872","Hrachya",">>"
"2021-12-07 13:57:29","1133490872","Hrachya","Hey Lusine! Well, I was about to fall asleep again as I was bored waiting for you."
"2021-12-07 13:57:30","1133490872","Hrachya","Oh really? Did you find her?"
"2021-12-07 13:57:31","1133490872","Hrachya","Thats hilarious! But uncle Misak is an old man, is he okay?"
"2021-12-07 13:57:32","1133490872","Hrachya","Well, let's rush because we are already pretty late. It may rain soon"
"2021-12-07 13:57:33","1133490872","Hrachya",">>"
"2021-12-07 13:57:34","1133490872","Hrachya",">>"
"2021-12-07 13:57:35","1133490872","Hrachya",">>"
"2021-12-07 13:57:37","1133490872","Hrachya",">>"
"2021-12-07 13:57:37","1133490872","Hrachya",">>"
